,INI_SIGN_MONTH,INI_CONTRACT_TYPE,CONTRACT1_TYPE,CONTRACT2_TYPE,CONTRACT3_TYPE,CONTRACTS,CONTRACTS_GR,DUR_INI_FIRST,DUR_INI_SECOND,DUR_INI_THIRD,DUR_FIRST_SECOND,DUR_FIRST_THIRD,DUR_SECOND_THIRD,CLIENTS
21049,2021-06-01,CD,CD,CD,CD,4,3+,0.0,6.0,11.0,6.0,11.0,5.0,1
21050,2021-06-01,CD,CL,CL,NC,2,2,12.0,18.0,,6.0,,,3
21051,2021-06-01,CD,CC,CD,NC,2,2,0.0,39.0,,39.0,,,1
21052,2021-06-01,CD,CD,CD,CD,3,3,24.0,25.0,39.0,1.0,15.0,14.0,1
21053,2021-06-01,CD,CD,CC,CL,4,3+,12.0,12.0,13.0,0.0,1.0,1.0,1
21054,2021-06-01,CD,CL,CD,NC,2,2,5.0,32.0,,27.0,,,2
21055,2021-06-01,CD,CD,CD,CD,3,3,0.0,25.0,27.0,25.0,27.0,2.0,1
21056,2021-06-01,CD,CD,CC,CD,3,3,22.0,22.0,25.0,0.0,3.0,3.0,1
21057,2021-06-01,CD,CD,CD,CD,3,3,4.0,7.0,26.0,3.0,22.0,19.0,1
21058,2021-06-01,CD,CD,CL,CC,4,3+,20.0,24.0,34.0,4.0,14.0,10.0,1
21059,2021-06-01,CD,CD,CD,CD,3,3,25.0,32.0,37.0,7.0,12.0,5.0,1
21060,2021-06-01,CD,TW,NC,NC,1,1,34.0,,,,,,2
21061,2021-06-01,CL,CL,CL,CL,3,3,6.0,19.0,36.0,13.0,30.0,17.0,1
21062,2021-06-01,CD,CL,CL,NC,2,2,9.0,28.0,,19.0,,,1
21063,2021-06-01,CL,CL,CL,CL,7,3+,10.0,13.0,25.0,3.0,15.0,12.0,1
21064,2021-06-01,CD,CD,CD,CD,3,3,8.0,17.0,22.0,9.0,14.0,5.0,1
21065,2021-06-01,CD,CD,TW,NC,2,2,18.0,31.0,,13.0,,,1
21066,2021-06-01,CD,CC,CD,HPL,3,3,39.0,39.0,39.0,0.0,0.0,0.0,1
21067,2021-06-01,CD,CD,CD,CD,4,3+,28.0,37.0,39.0,9.0,11.0,2.0,1
21068,2021-06-01,CD,CC,CL,CD,3,3,11.0,19.0,35.0,8.0,24.0,16.0,1
21069,2021-06-01,CD,CD,CD,NC,2,2,2.0,39.0,,37.0,,,2
21070,2021-06-01,CD,CL,CL,NC,2,2,13.0,19.0,,6.0,,,1
21071,2021-06-01,CD,CD,CL,CC,4,3+,11.0,18.0,22.0,7.0,11.0,4.0,1
21072,2021-06-01,TW,CD,CD,CD,3,3,14.0,27.0,31.0,13.0,17.0,4.0,1
21073,2021-06-01,CD,CD,CD,CD,4,3+,13.0,23.0,26.0,10.0,13.0,3.0,1
21074,2021-06-01,CD,CD,CD,CD,3,3,10.0,16.0,35.0,6.0,25.0,19.0,2
21075,2021-06-01,CD,CD,CD,CD,3,3,13.0,17.0,31.0,4.0,18.0,14.0,1
21076,2021-06-01,CD,CD,CD,NC,2,2,20.0,23.0,,3.0,,,3
21077,2021-06-01,CD,CD,CD,CD,3,3,3.0,32.0,35.0,29.0,32.0,3.0,1
21078,2021-06-01,CD,CL,CC,CL,5,3+,11.0,11.0,16.0,0.0,5.0,5.0,1
21079,2021-06-01,CD,CC,CD,CD,4,3+,6.0,22.0,22.0,16.0,16.0,0.0,1
21080,2021-06-01,CD,CD,CD,CD,4,3+,1.0,2.0,35.0,1.0,34.0,33.0,1
21081,2021-06-01,CD,CD,CL,NC,2,2,34.0,36.0,,2.0,,,1
21082,2021-06-01,CD,CC,CL,NC,2,2,0.0,17.0,,17.0,,,1
21083,2021-06-01,CD,CD,CC,NC,2,2,34.0,34.0,,0.0,,,3
21084,2021-06-01,CD,CD,CD,CD,5,3+,5.0,12.0,22.0,7.0,17.0,10.0,1
21085,2021-06-01,CL,CL,CC,CL,4,3+,12.0,30.0,38.0,18.0,26.0,8.0,1
21086,2021-06-01,CD,CL,CL,CL,3,3,13.0,20.0,33.0,7.0,20.0,13.0,1
21087,2021-06-01,CD,CC,CL,TW,3,3,24.0,24.0,33.0,0.0,9.0,9.0,1
21088,2021-06-01,CD,CL,TW,CD,4,3+,6.0,6.0,9.0,0.0,3.0,3.0,1
21089,2021-06-01,CD,CD,CD,CD,3,3,8.0,18.0,28.0,10.0,20.0,10.0,1
21090,2021-06-01,CD,CD,CD,CD,3,3,22.0,31.0,39.0,9.0,17.0,8.0,1
21091,2021-06-01,CD,CD,CD,CC,6,3+,9.0,12.0,20.0,3.0,11.0,8.0,1
21092,2021-06-01,CD,CL,CL,NC,2,2,18.0,40.0,,22.0,,,1
21093,2021-06-01,CD,CD,CD,CD,4,3+,1.0,28.0,30.0,27.0,29.0,2.0,1
21094,2021-06-01,CD,CD,CD,CD,4,3+,4.0,14.0,17.0,10.0,13.0,3.0,1
21095,2021-06-01,CD,CD,CD,CD,3,3,16.0,27.0,32.0,11.0,16.0,5.0,1
21096,2021-06-01,TW,CL,CD,CD,8,3+,12.0,14.0,14.0,2.0,2.0,0.0,1
21097,2021-06-01,CD,CD,CC,CD,4,3+,7.0,18.0,19.0,11.0,12.0,1.0,1
21098,2021-06-01,CD,CD,CD,CD,4,3+,7.0,20.0,26.0,13.0,19.0,6.0,1
21099,2021-06-01,CD,CD,CD,CD,3,3,20.0,27.0,29.0,7.0,9.0,2.0,1
21100,2021-06-01,CD,CD,CD,CD,3,3,19.0,27.0,37.0,8.0,18.0,10.0,1
21101,2021-06-01,CD,CD,CC,CL,3,3,21.0,24.0,35.0,3.0,14.0,11.0,1
21102,2021-06-01,CD,CD,CL,NC,2,2,9.0,25.0,,16.0,,,1
21103,2021-07-01,CL,CL,CL,CL,4,3+,9.0,14.0,19.0,5.0,10.0,5.0,1
21104,2021-06-01,CD,CD,CD,CD,3,3,10.0,19.0,37.0,9.0,27.0,18.0,2
21105,2021-07-01,CD,CD,CD,CD,3,3,5.0,36.0,37.0,31.0,32.0,1.0,1
21106,2021-06-01,CD,CD,CD,CD,3,3,35.0,36.0,40.0,1.0,5.0,4.0,1
21107,2021-06-01,CD,CL,CL,NC,2,2,22.0,28.0,,6.0,,,2
21108,2021-06-01,CD,CD,CD,CD,3,3,4.0,13.0,22.0,9.0,18.0,9.0,1
21109,2021-07-01,CL,CL,CL,CL,3,3,4.0,17.0,27.0,13.0,23.0,10.0,1
21110,2021-07-01,CD,CD,CC,CL,4,3+,6.0,6.0,9.0,0.0,3.0,3.0,1
21111,2021-07-01,CL,CL,CL,NC,2,2,4.0,10.0,,6.0,,,4
21112,2021-07-01,CD,CD,CD,CD,3,3,4.0,6.0,33.0,2.0,29.0,27.0,2
21113,2021-07-01,TW,CD,NC,NC,1,1,11.0,,,,,,5
21114,2021-07-01,CD,CD,CL,CC,3,3,8.0,29.0,29.0,21.0,21.0,0.0,1
21115,2021-07-01,CL,CC,CL,NC,2,2,14.0,14.0,,0.0,,,2
21116,2021-07-01,CD,CD,CD,CD,3,3,4.0,12.0,16.0,8.0,12.0,4.0,1
21117,2021-07-01,CD,CD,CD,CD,5,3+,4.0,15.0,34.0,11.0,30.0,19.0,1
21118,2021-07-01,CD,CD,CL,CD,4,3+,6.0,9.0,37.0,3.0,31.0,28.0,1
21119,2021-07-01,CD,CD,CD,NC,2,2,1.0,17.0,,16.0,,,1
21120,2021-07-01,CD,CD,CL,NC,2,2,11.0,25.0,,14.0,,,2
21121,2021-07-01,CD,CD,CL,CD,3,3,9.0,12.0,16.0,3.0,7.0,4.0,1
21122,2021-07-01,CD,CD,CD,CD,3,3,7.0,11.0,35.0,4.0,28.0,24.0,2
21123,2021-07-01,CD,CL,CC,CD,3,3,25.0,25.0,36.0,0.0,11.0,11.0,1
21124,2021-07-01,CD,CD,TW,CD,4,3+,8.0,10.0,14.0,2.0,6.0,4.0,1
21125,2021-07-01,CD,CD,CD,NC,2,2,23.0,35.0,,12.0,,,8
21126,2021-07-01,CD,CD,CC,CD,4,3+,3.0,3.0,25.0,0.0,22.0,22.0,1
21127,2021-07-01,CD,CD,CD,CD,4,3+,11.0,16.0,33.0,5.0,22.0,17.0,1
21128,2021-07-01,CD,CD,CD,NC,2,2,28.0,35.0,,7.0,,,4
21129,2021-07-01,CD,CD,CD,CL,3,3,2.0,27.0,35.0,25.0,33.0,8.0,1
21130,2021-07-01,CD,CD,CD,CD,4,3+,6.0,12.0,12.0,6.0,6.0,0.0,1
21131,2021-07-01,CD,CD,CL,CD,4,3+,9.0,21.0,25.0,12.0,16.0,4.0,1
21132,2021-07-01,CD,CL,CL,NC,2,2,8.0,21.0,,13.0,,,1
21133,2021-07-01,CD,CD,CD,NC,2,2,26.0,39.0,,13.0,,,2
21134,2021-07-01,CD,CD,CC,NC,2,2,37.0,37.0,,0.0,,,1
21135,2021-07-01,CD,CD,CD,CD,3,3,7.0,13.0,29.0,6.0,22.0,16.0,1
21136,2021-07-01,CD,CC,CD,CL,3,3,7.0,21.0,36.0,14.0,29.0,15.0,1
21137,2021-07-01,CD,CD,CD,CD,3,3,3.0,16.0,36.0,13.0,33.0,20.0,1
21138,2021-07-01,CD,CD,CL,NC,2,2,6.0,9.0,,3.0,,,1
21139,2021-07-01,CD,CD,CD,CD,3,3,25.0,32.0,38.0,7.0,13.0,6.0,1
21140,2021-07-01,CD,CD,CL,NC,2,2,14.0,32.0,,18.0,,,1
21141,2021-07-01,TW,CL,CL,NC,2,2,15.0,37.0,,22.0,,,1
21142,2021-07-01,CD,CD,CL,NC,2,2,18.0,36.0,,18.0,,,1
21143,2021-07-01,CD,CD,TW,CD,3,3,5.0,16.0,26.0,11.0,21.0,10.0,1
21144,2021-07-01,CD,CL,HPL,NC,2,2,16.0,33.0,,17.0,,,1
21145,2021-07-01,CD,CC,CL,NC,2,2,7.0,36.0,,29.0,,,1
21146,2021-07-01,CD,CD,CD,CD,3,3,11.0,15.0,24.0,4.0,13.0,9.0,2
21147,2021-07-01,CD,CD,TW,CD,3,3,5.0,13.0,19.0,8.0,14.0,6.0,1
21148,2021-07-01,CL,CL,CC,CL,3,3,6.0,14.0,14.0,8.0,8.0,0.0,1
21149,2021-07-01,CD,CD,CC,NC,2,2,4.0,10.0,,6.0,,,1
21150,2021-07-01,CD,CD,CD,CD,4,3+,11.0,22.0,28.0,11.0,17.0,6.0,1
21151,2021-07-01,CD,CC,CL,NC,2,2,0.0,12.0,,12.0,,,1
21152,2021-07-01,CD,CD,CL,NC,2,2,1.0,24.0,,23.0,,,1
21153,2021-07-01,CD,CC,CD,NC,2,2,22.0,39.0,,17.0,,,1
21154,2021-07-01,TW,CD,CD,CL,5,3+,11.0,13.0,19.0,2.0,8.0,6.0,1
21155,2021-07-01,CD,CD,CD,CD,5,3+,2.0,5.0,12.0,3.0,10.0,7.0,1
21156,2021-07-01,CD,CD,CD,CD,3,3,13.0,20.0,35.0,7.0,22.0,15.0,2
21157,2021-07-01,CD,CD,CD,CD,6,3+,3.0,6.0,18.0,3.0,15.0,12.0,1
21158,2021-07-01,CD,CD,CD,CD,3,3,4.0,11.0,28.0,7.0,24.0,17.0,1
21159,2021-07-01,CD,CL,CD,NC,2,2,26.0,31.0,,5.0,,,1
21160,2021-07-01,CL,CD,CL,NC,2,2,33.0,39.0,,6.0,,,1
21161,2021-07-01,CD,CD,CD,CL,3,3,3.0,14.0,16.0,11.0,13.0,2.0,1
21162,2021-07-01,CD,CD,CD,CD,3,3,5.0,32.0,35.0,27.0,30.0,3.0,1
21163,2021-07-01,CD,CD,CL,CC,3,3,14.0,22.0,38.0,8.0,24.0,16.0,1
21164,2021-07-01,CD,CD,CD,CD,7,3+,18.0,22.0,24.0,4.0,6.0,2.0,1
21165,2021-07-01,CD,CD,CD,CD,6,3+,5.0,10.0,11.0,5.0,6.0,1.0,2
21166,2021-07-01,CD,TW,CD,NC,2,2,9.0,18.0,,9.0,,,1
21167,2021-07-01,CD,CD,CD,CD,3,3,11.0,22.0,33.0,11.0,22.0,11.0,1
21168,2021-07-01,CD,CD,CC,CD,5,3+,9.0,10.0,15.0,1.0,6.0,5.0,1
21169,2021-07-01,CL,CL,CL,CL,3,3,6.0,17.0,22.0,11.0,16.0,5.0,1
21170,2021-07-01,CL,CL,CD,NC,2,2,22.0,35.0,,13.0,,,1
21171,2021-07-01,CD,CC,CD,CD,3,3,0.0,1.0,15.0,1.0,15.0,14.0,1
21172,2021-07-01,CD,CD,CD,NC,2,2,3.0,22.0,,19.0,,,2
21173,2021-07-01,CL,CL,CC,NC,2,2,26.0,26.0,,0.0,,,1
21174,2021-07-01,CD,CD,CC,CD,4,3+,4.0,4.0,8.0,0.0,4.0,4.0,1
21175,2021-07-01,CD,CC,CL,CL,3,3,0.0,8.0,35.0,8.0,35.0,27.0,2
21176,2021-07-01,CD,CD,CD,CD,3,3,18.0,23.0,25.0,5.0,7.0,2.0,1
21177,2021-07-01,CD,CD,CD,CD,3,3,11.0,20.0,35.0,9.0,24.0,15.0,1
21178,2021-07-01,CD,CD,CC,CD,4,3+,7.0,7.0,13.0,0.0,6.0,6.0,1
21179,2021-07-01,CD,CL,CL,NC,2,2,2.0,27.0,,25.0,,,1
21180,2021-07-01,CD,TW,CD,CL,3,3,6.0,24.0,27.0,18.0,21.0,3.0,1
21181,2021-07-01,CD,CL,CC,NC,2,2,17.0,29.0,,12.0,,,1
21182,2021-07-01,CD,CD,CD,CD,3,3,6.0,14.0,25.0,8.0,19.0,11.0,1
21183,2021-07-01,CL,CL,CL,NC,2,2,5.0,12.0,,7.0,,,1
21184,2021-07-01,CD,CD,CD,CD,3,3,11.0,18.0,35.0,7.0,24.0,17.0,1
21185,2021-07-01,TW,CD,NC,NC,1,1,5.0,,,,,,3
21186,2021-07-01,CD,CD,CD,NC,2,2,4.0,21.0,,17.0,,,3
21187,2021-07-01,CL,CL,CL,CL,3,3,14.0,27.0,38.0,13.0,24.0,11.0,1
21188,2021-07-01,CD,CL,CL,NC,2,2,27.0,28.0,,1.0,,,1
21189,2021-07-01,TW,CD,CD,CC,3,3,6.0,13.0,22.0,7.0,16.0,9.0,1
21190,2021-07-01,CD,CD,CL,CD,4,3+,9.0,27.0,35.0,18.0,26.0,8.0,1
21191,2021-07-01,CD,CD,CD,CC,4,3+,8.0,14.0,14.0,6.0,6.0,0.0,1
21192,2021-07-01,CD,CD,CD,CD,3,3,12.0,29.0,31.0,17.0,19.0,2.0,1
21193,2021-07-01,CD,CD,CL,CL,3,3,8.0,8.0,24.0,0.0,16.0,16.0,1
21194,2021-07-01,CD,CD,CD,NC,2,2,22.0,28.0,,6.0,,,4
21195,2021-07-01,TW,CD,CD,NC,2,2,19.0,26.0,,7.0,,,1
21196,2021-07-01,CD,CD,CD,CD,3,3,5.0,8.0,22.0,3.0,17.0,14.0,1
21197,2021-07-01,CD,CD,CD,NC,2,2,2.0,36.0,,34.0,,,2
21198,2021-05-01,CD,CD,CL,CL,4,3+,29.0,37.0,37.0,8.0,8.0,0.0,1
21199,2021-05-01,CD,CD,CC,CL,3,3,8.0,8.0,17.0,0.0,9.0,9.0,1
21200,2021-05-01,CD,CD,CD,CD,5,3+,6.0,12.0,16.0,6.0,10.0,4.0,2
21201,2021-05-01,CD,CD,CD,CD,3,3,15.0,16.0,20.0,1.0,5.0,4.0,1
21202,2021-07-01,TW,TW,CD,NC,2,2,4.0,11.0,,7.0,,,1
21203,2021-05-01,CD,CD,CD,CD,4,3+,5.0,11.0,20.0,6.0,15.0,9.0,1
21204,2021-05-01,CD,CD,CD,CD,7,3+,5.0,8.0,13.0,3.0,8.0,5.0,1
21205,2021-06-01,CD,CD,CD,CL,3,3,10.0,31.0,40.0,21.0,30.0,9.0,1
21206,2021-06-01,CD,CD,CL,NC,2,2,11.0,25.0,,14.0,,,1
21207,2021-06-01,CD,CD,CL,CL,3,3,16.0,22.0,33.0,6.0,17.0,11.0,1
21208,2021-05-01,CD,CL,CL,CL,3,3,8.0,17.0,27.0,9.0,19.0,10.0,1
21209,2021-06-01,CD,CD,HPL,CD,3,3,3.0,36.0,36.0,33.0,33.0,0.0,1
21210,2021-05-01,CD,CD,CC,NC,2,2,26.0,26.0,,0.0,,,3
21211,2021-05-01,CD,CD,CC,CL,5,3+,8.0,8.0,11.0,0.0,3.0,3.0,1
21212,2021-06-01,CD,CD,CD,CD,4,3+,8.0,25.0,30.0,17.0,22.0,5.0,1
21213,2021-05-01,CD,CD,CD,HPL,4,3+,12.0,18.0,28.0,6.0,16.0,10.0,1
21214,2021-05-01,CD,CD,CD,CD,3,3,5.0,29.0,35.0,24.0,30.0,6.0,1
21215,2021-05-01,CD,CD,CD,CD,4,3+,19.0,33.0,40.0,14.0,21.0,7.0,1
21216,2021-05-01,CD,CD,CD,CD,3,3,5.0,37.0,39.0,32.0,34.0,2.0,1
21217,2021-07-01,CD,CD,CD,CD,5,3+,14.0,24.0,30.0,10.0,16.0,6.0,1
21218,2021-06-01,CD,CD,CD,CD,3,3,3.0,6.0,17.0,3.0,14.0,11.0,1
21219,2021-06-01,CD,CD,CL,CL,3,3,7.0,10.0,18.0,3.0,11.0,8.0,1
21220,2021-06-01,CD,CD,TW,TW,4,3+,13.0,30.0,39.0,17.0,26.0,9.0,1
21221,2021-05-01,CD,CD,CD,CC,3,3,7.0,38.0,40.0,31.0,33.0,2.0,1
21222,2021-07-01,CD,CL,CD,NC,2,2,7.0,22.0,,15.0,,,1
21223,2021-05-01,CD,CD,CD,CD,3,3,13.0,32.0,40.0,19.0,27.0,8.0,1
21224,2021-06-01,CD,CD,CD,CL,4,3+,6.0,32.0,32.0,26.0,26.0,0.0,1
21225,2021-07-01,CC,CC,NC,NC,1,1,23.0,,,,,,1
21226,2021-05-01,CD,TW,CD,NC,2,2,28.0,35.0,,7.0,,,1
21227,2021-07-01,CD,CD,CD,CD,4,3+,17.0,21.0,30.0,4.0,13.0,9.0,1
21228,2021-06-01,CD,CD,CD,CD,3,3,19.0,29.0,33.0,10.0,14.0,4.0,1
21229,2021-07-01,CD,CD,TW,CL,4,3+,6.0,13.0,26.0,7.0,20.0,13.0,1
21230,2021-06-01,CD,TW,CD,NC,2,2,4.0,5.0,,1.0,,,1
21231,2021-06-01,CD,CD,CD,CD,3,3,17.0,23.0,28.0,6.0,11.0,5.0,1
21232,2021-05-01,CD,CD,CD,CD,6,3+,0.0,5.0,12.0,5.0,12.0,7.0,1
21233,2021-05-01,CD,CL,CL,NC,2,2,8.0,11.0,,3.0,,,5
21234,2021-06-01,CD,CD,CC,NC,2,2,16.0,39.0,,23.0,,,1
21235,2021-05-01,CD,CD,TW,NC,2,2,1.0,32.0,,31.0,,,1
21236,2021-05-01,CD,TW,CD,CD,4,3+,9.0,21.0,28.0,12.0,19.0,7.0,1
21237,2021-05-01,CD,CL,CD,NC,2,2,20.0,38.0,,18.0,,,1
21238,2021-06-01,CD,CD,CL,NC,2,2,17.0,17.0,,0.0,,,1
21239,2021-05-01,TW,CC,NC,NC,1,1,31.0,,,,,,1
21240,2021-07-01,CL,CL,CL,NC,2,2,17.0,30.0,,13.0,,,1
21241,2021-07-01,CD,TW,CD,CL,3,3,24.0,32.0,33.0,8.0,9.0,1.0,1
21242,2021-05-01,CD,CD,CL,CD,4,3+,4.0,11.0,32.0,7.0,28.0,21.0,1
21243,2021-07-01,CD,CD,CD,CD,4,3+,8.0,12.0,29.0,4.0,21.0,17.0,1
21244,2021-07-01,CD,TW,CD,NC,2,2,4.0,5.0,,1.0,,,1
21245,2021-05-01,CD,CD,CD,NC,2,2,26.0,27.0,,1.0,,,4
21246,2021-05-01,TW,CL,CL,CL,6,3+,10.0,17.0,22.0,7.0,12.0,5.0,1
21247,2021-07-01,CD,CL,CL,CD,3,3,5.0,16.0,18.0,11.0,13.0,2.0,1
21248,2021-05-01,TW,CC,NC,NC,1,1,7.0,,,,,,1
21249,2021-07-01,CL,CD,CC,NC,2,2,18.0,18.0,,0.0,,,1
21250,2021-05-01,CD,CL,CD,CC,7,3+,6.0,9.0,9.0,3.0,3.0,0.0,1
21251,2021-05-01,CD,CD,CD,CC,3,3,8.0,22.0,22.0,14.0,14.0,0.0,1
21252,2021-05-01,CD,TW,CD,CL,4,3+,8.0,9.0,14.0,1.0,6.0,5.0,1
21253,2021-05-01,CC,CL,NC,NC,1,1,38.0,,,,,,2
21254,2021-05-01,CD,CD,CD,CD,3,3,10.0,20.0,28.0,10.0,18.0,8.0,1
21255,2021-05-01,TW,TW,NC,NC,1,1,31.0,,,,,,2
21256,2021-05-01,CD,CD,CD,CC,5,3+,11.0,18.0,18.0,7.0,7.0,0.0,1
21257,2021-05-01,CD,CD,CD,CD,5,3+,1.0,7.0,17.0,6.0,16.0,10.0,1
21258,2021-05-01,CD,CD,CD,CD,3,3,5.0,7.0,9.0,2.0,4.0,2.0,1
21259,2021-05-01,CD,CD,CD,CD,7,3+,0.0,3.0,23.0,3.0,23.0,20.0,1
21260,2021-05-01,CD,CC,CD,CD,4,3+,0.0,21.0,30.0,21.0,30.0,9.0,1
21261,2021-05-01,CD,CD,CD,CD,5,3+,8.0,14.0,22.0,6.0,14.0,8.0,1
21262,2021-05-01,CD,CL,CL,CL,4,3+,7.0,16.0,25.0,9.0,18.0,9.0,1
21263,2021-05-01,CD,CD,CD,CD,3,3,2.0,11.0,34.0,9.0,32.0,23.0,1
21264,2021-05-01,TW,CD,CD,NC,2,2,7.0,38.0,,31.0,,,1
21265,2021-05-01,CD,CD,CD,CD,4,3+,8.0,14.0,24.0,6.0,16.0,10.0,1
21266,2021-05-01,CD,CD,CL,CL,3,3,12.0,18.0,40.0,6.0,28.0,22.0,1
21267,2021-05-01,CD,CD,CL,CD,3,3,3.0,8.0,39.0,5.0,36.0,31.0,1
21268,2021-05-01,CD,CC,CD,NC,2,2,17.0,30.0,,13.0,,,1
21269,2021-05-01,CD,CD,CD,CC,4,3+,11.0,18.0,18.0,7.0,7.0,0.0,1
21270,2021-05-01,CD,CD,CD,CD,3,3,22.0,33.0,37.0,11.0,15.0,4.0,1
21271,2021-05-01,CD,CL,CL,CL,5,3+,8.0,13.0,15.0,5.0,7.0,2.0,1
21272,2021-05-01,CD,CD,CD,CD,3,3,0.0,8.0,35.0,8.0,35.0,27.0,1
21273,2021-05-01,CD,CL,CL,CD,5,3+,14.0,21.0,21.0,7.0,7.0,0.0,1
21274,2021-05-01,CD,CD,CC,CD,4,3+,7.0,7.0,16.0,0.0,9.0,9.0,1
21275,2021-05-01,CD,CD,CL,NC,2,2,11.0,30.0,,19.0,,,1
21276,2021-05-01,CD,CD,CD,CD,3,3,23.0,29.0,36.0,6.0,13.0,7.0,1
21277,2021-05-01,CD,CD,CD,CD,7,3+,5.0,11.0,14.0,6.0,9.0,3.0,1
21278,2021-05-01,CD,CD,CD,CD,5,3+,2.0,16.0,28.0,14.0,26.0,12.0,1
21279,2021-05-01,CD,CD,CD,CC,4,3+,9.0,14.0,29.0,5.0,20.0,15.0,1
21280,2021-05-01,CD,CC,CD,CC,6,3+,0.0,4.0,4.0,4.0,4.0,0.0,1
21281,2021-05-01,CD,CD,CD,CD,4,3+,8.0,15.0,34.0,7.0,26.0,19.0,1
21282,2021-05-01,CD,CL,CD,CC,3,3,13.0,13.0,13.0,0.0,0.0,0.0,1
21283,2021-05-01,CD,CD,CC,CD,6,3+,7.0,7.0,8.0,0.0,1.0,1.0,1
21284,2021-05-01,CD,CD,CD,CD,5,3+,2.0,16.0,26.0,14.0,24.0,10.0,1
21285,2021-05-01,CD,CD,CL,CL,3,3,7.0,15.0,21.0,8.0,14.0,6.0,1
21286,2021-05-01,CD,CD,TW,NC,2,2,1.0,33.0,,32.0,,,1
21287,2021-05-01,CD,CD,CD,CD,4,3+,10.0,27.0,31.0,17.0,21.0,4.0,1
21288,2021-05-01,CD,CL,CL,NC,2,2,12.0,32.0,,20.0,,,1
21289,2021-05-01,CD,CD,CD,CC,4,3+,6.0,17.0,36.0,11.0,30.0,19.0,1
21290,2021-05-01,CD,CD,CD,CD,4,3+,0.0,23.0,31.0,23.0,31.0,8.0,1
21291,2021-05-01,CD,CD,CL,HPL,4,3+,20.0,37.0,39.0,17.0,19.0,2.0,1
21292,2021-05-01,CD,CD,CD,CD,8,3+,6.0,14.0,25.0,8.0,19.0,11.0,1
21293,2021-05-01,CD,CD,CC,CD,3,3,35.0,37.0,39.0,2.0,4.0,2.0,1
21294,2021-05-01,CD,CD,CL,CL,4,3+,4.0,6.0,27.0,2.0,23.0,21.0,1
21295,2021-05-01,TW,CD,CL,NC,2,2,9.0,14.0,,5.0,,,1
21296,2021-05-01,CD,CD,CL,CL,4,3+,8.0,15.0,20.0,7.0,12.0,5.0,1
21297,2021-05-01,CD,CL,CD,CL,3,3,17.0,23.0,26.0,6.0,9.0,3.0,1
21298,2021-05-01,CD,CD,CD,CD,3,3,0.0,6.0,38.0,6.0,38.0,32.0,1
21299,2021-05-01,CD,CD,CC,NC,2,2,13.0,23.0,,10.0,,,1
21300,2021-05-01,CD,CD,CD,CD,3,3,16.0,18.0,37.0,2.0,21.0,19.0,1
21301,2021-05-01,CD,CD,CD,CD,6,3+,13.0,18.0,20.0,5.0,7.0,2.0,1
21302,2021-05-01,CD,CD,CD,CD,5,3+,11.0,13.0,17.0,2.0,6.0,4.0,1
21303,2021-05-01,TW,CD,CD,CD,3,3,4.0,20.0,35.0,16.0,31.0,15.0,1
21304,2021-05-01,CD,CD,CC,CD,5,3+,9.0,16.0,16.0,7.0,7.0,0.0,1
21305,2021-05-01,CD,CD,CL,CL,4,3+,22.0,23.0,29.0,1.0,7.0,6.0,1
21306,2021-05-01,CD,CL,CD,CD,3,3,14.0,19.0,27.0,5.0,13.0,8.0,1
21307,2021-05-01,CD,CD,CD,CD,3,3,9.0,15.0,30.0,6.0,21.0,15.0,1
21308,2021-05-01,CD,CC,CL,HPL,4,3+,7.0,7.0,29.0,0.0,22.0,22.0,1
21309,2021-05-01,CD,CD,CD,CD,3,3,9.0,20.0,38.0,11.0,29.0,18.0,2
21310,2021-05-01,CD,CL,CC,CL,4,3+,5.0,28.0,28.0,23.0,23.0,0.0,1
21311,2021-05-01,CD,CD,CD,HPL,5,3+,8.0,20.0,26.0,12.0,18.0,6.0,1
21312,2021-05-01,CD,CD,CD,CL,5,3+,6.0,10.0,13.0,4.0,7.0,3.0,1
21313,2021-05-01,CD,CD,CC,CD,3,3,12.0,13.0,30.0,1.0,18.0,17.0,1
21314,2021-05-01,CD,CD,CD,CD,3,3,5.0,6.0,10.0,1.0,5.0,4.0,1
21315,2021-05-01,CD,CD,CD,NC,2,2,19.0,28.0,,9.0,,,5
21316,2021-05-01,CD,TW,CD,NC,2,2,20.0,32.0,,12.0,,,1
21317,2021-05-01,CD,CD,CD,CD,5,3+,9.0,15.0,23.0,6.0,14.0,8.0,1
21318,2021-05-01,CD,CD,CC,CD,3,3,8.0,9.0,24.0,1.0,16.0,15.0,1
21319,2021-05-01,CD,CD,CD,CD,3,3,14.0,34.0,35.0,20.0,21.0,1.0,1
21320,2021-05-01,CD,CD,CD,CD,3,3,5.0,36.0,40.0,31.0,35.0,4.0,1
21321,2021-05-01,CD,CD,CL,NC,2,2,20.0,41.0,,21.0,,,1
21322,2021-05-01,CD,CD,CD,CD,3,3,10.0,19.0,26.0,9.0,16.0,7.0,1
21323,2021-05-01,CD,CD,CL,CL,3,3,13.0,16.0,37.0,3.0,24.0,21.0,1
21324,2021-05-01,CD,CD,TW,NC,2,2,16.0,40.0,,24.0,,,1
21325,2021-05-01,CD,CL,CL,CL,3,3,6.0,14.0,23.0,8.0,17.0,9.0,1
21326,2021-05-01,CD,CD,CD,CD,4,3+,6.0,7.0,14.0,1.0,8.0,7.0,1
